Sale ID,Date,Item ID,Batch ID,Product Type,Species,Grade,Finish,Dominant Color,Color Count (#),Customer Type,Customer Name,Country,City,Channel,Lead Source,Price (CAD),Discount (CAD),Shipping (CAD),Taxes Collected (CAD),Payment Method,COA #,Shipped Date,Consignment? (Y/N),Consignment Owner,Export Permit (PDF link),length,width,weight,Channel_Type,Days_To_Ship,Jewelry Type,Metal Type
S-0856,2025-10-10,I-0856,B-2025-011,Fossil (Whole Ammonite),Placenticeras meeki,AA,Polished,Blue/Green,3,Retail Collector,E. Johansson,South Korea,Busan,Online,Google Ads,4833.64,50.0,949.0,0.0,Credit Card,COA-000955,2025-10-13,N,,C:\Permits\EXP-0021.pdf,39.0,20.0,9.4,Wholesale,3,,
S-0857,2025-06-26,I-0857,B-2025-012,Fossil (Whole Ammonite),Placenticeras intercalare,AA,Coated,Sunset (R/O/G),3,Wholesaler,Harbour Minerals,Japan,Osaka,Wholesale,Trade Show,18328.18,50.0,1745.0,0.0,Wire,COA-000956,2025-07-22,N,,C:\Permits\EXP-0022.pdf,10.0,8.0,3.5,Wholesale,26,,
S-0858,2025-04-08,I-0858,B-2025-012,Fossil (Half Nodule),Baculites compressus,B,Polished,Multicolor,1,Gallery,Lotus Gallery,South Korea,Seoul,Wholesale,Outbound Call,13409.33,75.0,2721.0,0.0,Wire,COA-000957,2025-07-28,Y,Lotus Gallery,C:\Permits\EXP-0023.pdf,26.0,24.0,8.9,Wholesale,111,,
S-0859,2025-04-15,I-0859,B-2025-013,Fossil (Half Nodule),Baculites compressus,AA,Coated,Green/Blue,3,Retail Collector,Z. Kim,Hong Kong,Hong Kong,Online,Instagram,10590.0,0.0,1269.0,0.0,PayPal,COA-000958,2025-08-03,N,,C:\Permits\EXP-0024.pdf,37.0,4.0,13.3,Wholesale,110,,
S-0860,2025-04-09,I-0860,B-2025-013,Fossil (Whole Ammonite),Placenticeras meeki,B,Stabilized,Gold/Green,2,Retail Collector,J. Alvarez,South Korea,Seoul,Online,Facebook,24080.0,100.0,530.0,0.0,Credit Card,COA-000959,2025-08-06,N,,C:\Permits\EXP-0025.pdf,4.0,14.0,5.9,Wholesale,119,,
S-0861,2025-11-07,I-0861,B-2025-014,Fossil (Whole Ammonite),Baculites compressus,B,Stabilized,Teal/Blue,2,Retail Collector,T. Connor,United Kingdom,Manchester,Online,Instagram,5970.67,0.0,1242.0,0.0,Credit Card,COA-000960,2025-11-14,N,,C:\Permits\EXP-0026.pdf,24.0,28.0,20.9,Wholesale,7,,
S-0862,2025-01-06,I-0862,B-2025-014,Fossil (Half Nodule),Baculites compressus,A,Coated,Green,2,Gallery,Stonehouse Arts,Australia,Melbourne,Wholesale,Referral,9161.0,150.0,2155.0,0.0,EFT,COA-000961,2025-08-16,Y,Stonehouse Arts,C:\Permits\EXP-0027.pdf,38.0,4.0,6.4,Wholesale,222,,
S-0863,2025-07-16,I-0863,B-2025-015,Fossil (Whole Ammonite),Baculites compressus,A,Stabilized,Blue/Green,1,Retail Collector,G. Silva,France,Lyon,Online,Instagram,4038.0,50.0,1513.0,0.0,PayPal,COA-000962,2025-08-22,N,,C:\Permits\EXP-0028.pdf,26.0,15.0,20.7,Wholesale,37,,
S-0864,2025-05-13,I-0864,B-2025-015,Fossil (Whole Ammonite),Placenticeras intercalare,A,Coated,Green/Gold,1,Retail Collector,O. Petrov,Hong Kong,Hong Kong,Online,Website,32577.0,0.0,2821.0,0.0,Credit Card,COA-000963,2025-08-28,N,,C:\Permits\EXP-0029.pdf,15.0,16.0,11.1,Wholesale,107,,
S-0865,2025-09-16,I-0865,B-2025-009,Fossil (Half Nodule),Placenticeras intercalare,B,Coated,Gold/Green,1,Retail Collector,C. Garcia,China,Shenzhen,Online,Instagram,27093.33,0.0,1807.0,0.0,Credit Card,COA-000964,2025-11-11,Y,Northern Fossils,C:\Permits\EXP-0030.pdf,30.0,18.0,23.7,Wholesale,56,,
S-0866,2025-01-23,I-0866,B-2025-009,Fossil (Half Nodule),Baculites compressus,AAA,Polished,Blue/Green,3,Retail Collector,L. Smith,United States,Los Angeles,Wholesale,Instagram,5902.31,50.0,2826.0,0.0,Square,COA-000965,2025-11-11,Y,Lotus Exchange,C:\Permits\EXP-0031.pdf,30.0,16.0,24.3,Wholesale,292,,
S-0867,2025-02-22,I-0867,B-2025-010,Fossil (Whole Ammonite),Baculites compressus,AA,Polished,Blue/Green,3,Retail Collector,J. Smith,France,Paris,Online,Website,6828.18,200.0,1844.0,0.0,PayPal,COA-000966,2025-11-11,Y,Golden Phoenix Boutique,C:\Permits\EXP-0032.pdf,30.0,11.0,18.6,Wholesale,262,,
S-0868,2025-06-14,I-0868,B-2025-010,Fossil (Whole Ammonite),Baculites compressus,AA,Stabilized,Red/Orange,4,Wholesaler,L. Young,Japan,Tokyo,Wholesale,Instagram,5275.45,0.0,1960.0,0.0,PayPal,COA-000967,2025-11-11,Y,Fossil Gems,C:\Permits\EXP-0051.pdf,37.0,23.0,14.3,Wholesale,150,,
S-0869,2025-07-21,I-0869,B-2025-011,Fossil (Half Nodule),Placenticeras meeki,A,Stabilized,Green,1,Museum,E. Garcia,Japan,Osaka,Online,Trade Show,11264.0,75.0,1089.0,0.0,Wire,COA-000968,2025-11-11,Y,Stone Collective,C:\Permits\EXP-0052.pdf,35.0,4.0,19.6,Wholesale,113,,
S-0870,2025-03-24,I-0870,B-2025-011,Fossil (Half Nodule),Placenticeras meeki,AA,Coated,Purple/Red,4,Wholesaler,I. Wright,Canada,Toronto,Online,Instagram,3980.0,0.0,2639.0,199.0,Credit Card,COA-000969,2025-11-11,Y,Royal Minerals,C:\Permits\EXP-0053.pdf,17.0,19.0,14.2,Retail,232,,
S-0871,2025-05-25,I-0871,B-2025-012,Fossil (Half Nodule),Baculites compressus,B,Coated,Green,2,Retail Collector,E. Martinez,Canada,Vancouver,Online,Referral,11864.0,100.0,1973.0,588.2,EFT,COA-000970,2025-11-11,Y,Lotus Minerals,C:\Permits\EXP-0054.pdf,30.0,8.0,6.0,Wholesale,170,,
S-0872,2025-03-26,I-0872,B-2025-012,Fossil (Whole Ammonite),Baculites compressus,AAA,Stabilized,Green/Blue,5,Retail Collector,A. Anderson,Japan,Tokyo,Online,Instagram,5390.0,200.0,253.0,0.0,Wire,COA-000971,2025-11-11,Y,Ammonite Gallery,C:\Permits\EXP-0055.pdf,33.0,24.0,3.6,Wholesale,230,,
S-0873,2025-03-19,I-0873,B-2025-013,Fossil (Whole Ammonite),Placenticeras meeki,AA,Polished,Fiery Red,3,Wholesaler,J. Clark,United Kingdom,London,Online,Repeat Client,12348.18,200.0,2934.0,0.0,Credit Card,COA-000972,2025-11-11,Y,Pacific Emporium,C:\Permits\EXP-0056.pdf,38.0,4.0,19.6,Retail,237,,
S-0874,2025-01-01,I-0874,B-2025-013,Fossil (Whole Ammonite),Placenticeras intercalare,AA,Coated,Green,2,Retail Collector,L. Lee,Japan,Osaka,Online,Repeat Client,23369.09,100.0,1730.0,0.0,Credit Card,COA-000973,2025-11-11,Y,Maison Fossils,C:\Permits\EXP-0057.pdf,3.0,5.0,5.5,Wholesale,314,,
S-0875,2025-02-20,I-0875,B-2025-014,Fossil (Half Nodule),Placenticeras intercalare,AA,Coated,Peacock,4,Wholesaler,M. Johnson,South Korea,Busan,Online,Instagram,24797.27,75.0,1403.0,0.0,PayPal,COA-000974,2025-11-11,Y,Mineral House,C:\Permits\EXP-0058.pdf,29.0,31.0,15.9,Retail,264,,
S-0876,2025-06-22,I-0876,B-2025-014,Fossil (Half Nodule),Placenticeras meeki,AA,Coated,Multicolor,4,Retail Collector,I. Walker,Japan,Tokyo,Wholesale,Outbound Call,4285.45,200.0,2415.0,0.0,PayPal,COA-000975,2025-11-11,Y,Harbour Emporium,C:\Permits\EXP-0059.pdf,9.0,14.0,11.8,Wholesale,142,,
S-0877,2025-07-24,I-0877,B-2025-015,Fossil (Half Nodule),Placenticeras intercalare,AA,Polished,Multicolor,4,Retail Collector,E. Wright,Australia,Melbourne,Online,Website,34199.09,100.0,627.0,0.0,Credit Card,COA-000976,2025-11-11,Y,Northern House,C:\Permits\EXP-0060.pdf,6.0,24.0,20.9,Wholesale,110,,
S-0878,2025-09-17,I-0878,B-2025-015,Fossil (Whole Ammonite),Baculites compressus,AA,Polished,Red/Orange,2,Gallery,O. Wilson,Australia,Sydney,Online,Instagram,3799.09,75.0,661.0,0.0,Square,COA-000977,2025-11-11,Y,Maison Exchange,C:\Permits\EXP-0061.pdf,23.0,9.0,6.8,Wholesale,55,,
S-0879,2025-10-15,I-0879,B-2025-009,Fossil (Whole Ammonite),Baculites compressus,A,Stabilized,Gold/Green,2,Wholesaler,A. Johnson,China,Shenzhen,Wholesale,Referral,6543.0,75.0,1386.0,0.0,EFT,COA-000978,2025-11-11,Y,Gem Studio,C:\Permits\EXP-0062.pdf,41.0,29.0,13.6,Wholesale,27,,
S-0880,2025-02-03,I-0880,B-2025-009,Fossil (Whole Ammonite),Placenticeras meeki,AAA,Polished,Teal/Blue,3,Retail Collector,L. Clark,Hong Kong,Hong Kong,Online,Instagram,8641.54,50.0,2493.0,0.0,PayPal,COA-000979,2025-11-11,Y,Stone Studio,C:\Permits\EXP-0063.pdf,36.0,6.0,24.5,Wholesale,281,,
S-0881,2025-04-05,I-0881,B-2025-010,Fossil (Half Nodule),Placenticeras meeki,AAA,Stabilized,Blue/Green,5,Wholesaler,E. Anderson,Canada,Ottawa,Direct,Instagram,10155.38,0.0,1577.0,507.77,Square,COA-000980,2025-11-11,Y,Crystal Studio,C:\Permits\EXP-0064.pdf,30.0,21.0,2.3,Retail,220,,
S-0882,2025-03-13,I-0882,B-2025-010,Fossil (Half Nodule),Placenticeras intercalare,AA,Polished,Green/Blue,3,Retail Collector,A. Allen,United States,Seattle,Wholesale,Google Ads,33359.09,0.0,2487.0,0.0,PayPal,COA-000981,2025-11-11,Y,Mineral Collective,C:\Permits\EXP-0065.pdf,12.0,23.0,17.2,Wholesale,243,,
S-0883,2025-02-08,I-0883,B-2025-011,Fossil (Whole Ammonite),Placenticeras meeki,A,Coated,Gold/Green,1,Wholesaler,C. Clark,Hong Kong,Hong Kong,Online,Trade Show,19445.0,0.0,2083.0,0.0,Square,COA-000982,2025-11-11,Y,Royal Fossils,C:\Permits\EXP-0066.pdf,21.0,30.0,15.4,Retail,276,,
S-0884,2025-06-03,I-0884,B-2025-011,Fossil (Whole Ammonite),Placenticeras intercalare,AA,Coated,Multicolor,3,Retail Collector,L. Anderson,Hong Kong,Hong Kong,Wholesale,Referral,23289.09,0.0,2025.0,0.0,Wire,COA-000983,2025-11-11,Y,Skyline Collective,C:\Permits\EXP-0067.pdf,19.0,19.0,7.2,Wholesale,161,,
S-0885,2025-09-07,I-0885,B-2025-012,Fossil (Half Nodule),Baculites compressus,AA,Stabilized,Red/Green,2,Gallery,E. Garcia,China,Beijing,Online,Trade Show,5731.82,0.0,488.0,0.0,PayPal,COA-000984,2025-11-11,Y,Pacific Collective,C:\Permits\EXP-0068.pdf,13.0,11.0,1.7,Wholesale,65,,
S-0886,2025-06-11,I-0886,B-2025-012,Fossil (Whole Ammonite),Placenticeras intercalare,A,Stabilized,Green/Gold,2,Retail Collector,C. Clark,United Kingdom,London,Online,Website,32597.0,75.0,2078.0,0.0,EFT,COA-000985,2025-11-11,Y,Mineral Exchange,C:\Permits\EXP-0069.pdf,37.0,12.0,23.5,Wholesale,153,,
S-0887,2025-04-28,I-0887,B-2025-013,Fossil (Half Nodule),Baculites compressus,A,Stabilized,Peacock,1,Retail Collector,M. Wilson,United States,Denver,Wholesale,Google Ads,10806.0,75.0,501.0,0.0,Square,COA-000986,2025-11-11,Y,Royal Collective,C:\Permits\EXP-0070.pdf,7.0,31.0,6.9,Wholesale,197,,
S-0888,2025-09-16,I-0888,B-2025-013,Fossil (Half Nodule),Placenticeras intercalare,AAA,Stabilized,Blue/Green,4,Wholesaler,C. Wright,United States,Seattle,Online,Instagram,27686.92,75.0,1912.0,0.0,Wire,COA-000987,2025-11-11,Y,Ammonite Fossils,C:\Permits\EXP-0071.pdf,17.0,15.0,13.0,Retail,56,,
S-0889,2025-11-02,I-0889,B-2025-014,Fossil (Half Nodule),Placenticeras intercalare,A,Polished,Teal/Blue,1,Gallery,L. Anderson,Japan,Tokyo,Online,Outbound Call,26691.0,150.0,1635.0,0.0,Cheque,COA-000988,2025-11-11,Y,Skyline Gems,C:\Permits\EXP-0072.pdf,9.0,13.0,11.9,Wholesale,9,,
S-0890,2025-09-25,I-0890,B-2025-014,Fossil (Whole Ammonite),Placenticeras meeki,B,Coated,Red/Orange,2,Retail Collector,L. Wright,France,Lyon,Wholesale,Google Ads,15285.33,50.0,274.0,0.0,Credit Card,COA-000989,2025-11-11,Y,Maison Emporium,C:\Permits\EXP-0073.pdf,4.0,7.0,10.3,Wholesale,47,,
S-0891,2025-02-23,I-0891,B-2025-015,Fossil (Half Nodule),Baculites compressus,AA,Stabilized,Multicolor,3,Gallery,E. Martinez,South Korea,Busan,Online,Trade Show,9774.55,150.0,498.0,0.0,Credit Card,COA-000990,2025-11-11,Y,Mineral Minerals,C:\Permits\EXP-0074.pdf,25.0,15.0,15.3,Wholesale,261,,
S-0892,2025-08-24,I-0892,B-2025-015,Fossil (Whole Ammonite),Placenticeras meeki,AA,Coated,Multicolor,2,Retail Collector,I. Johnson,Hong Kong,Hong Kong,Online,Facebook,15290.91,150.0,292.0,0.0,PayPal,COA-000991,2025-11-11,Y,Gem Studio,C:\Permits\EXP-0075.pdf,30.0,31.0,22.9,Wholesale,79,,
S-0893,2025-08-10,I-0893,B-2025-009,Fossil (Half Nodule),Placenticeras meeki,AAA,Coated,Sunset (R/O/G),4,Wholesaler,O. Smith,Japan,Tokyo,Online,Instagram,12103.85,0.0,1412.0,0.0,Square,COA-000992,2025-11-11,Y,Ammonite Studio,C:\Permits\EXP-0076.pdf,17.0,12.0,13.4,Retail,93,,
S-0894,2025-09-08,I-0894,B-2025-009,Fossil (Half Nodule),Placenticeras meeki,AAA,Stabilized,Green/Blue,3,Wholesaler,O. Johnson,United Kingdom,London,Wholesale,Google Ads,3719.23,150.0,2406.0,0.0,Credit Card,COA-000993,2025-11-11,Y,Mineral Exchange,C:\Permits\EXP-0077.pdf,37.0,28.0,15.9,Wholesale,64,,
S-0895,2025-11-09,I-0895,B-2025-010,Fossil (Whole Ammonite),Baculites compressus,AAA,Polished,Blue/Green,4,Gallery,L. Wilson,Australia,Melbourne,Online,Facebook,5737.69,100.0,1533.0,0.0,Wire,COA-000994,2025-11-11,Y,Ammonite House,C:\Permits\EXP-0078.pdf,36.0,25.0,6.4,Wholesale,2,,
S-0896,2025-04-22,I-0896,B-2025-010,Fossil (Whole Ammonite),Placenticeras intercalare,AA,Stabilized,Green,3,Wholesaler,I. Allen,United Kingdom,Manchester,Online,Instagram,19076.36,100.0,383.0,0.0,EFT,COA-000995,2025-11-11,Y,Blue Ridge Emporium,C:\Permits\EXP-0079.pdf,30.0,10.0,19.7,Retail,203,,
S-0897,2025-09-12,I-0897,B-2025-011,Fossil (Whole Ammonite),Placenticeras meeki,A,Polished,Multicolor,2,Wholesaler,O. Lee,Australia,Sydney,Online,Instagram,9840.0,75.0,2221.0,0.0,EFT,COA-000996,2025-11-11,Y,Desert Collective,C:\Permits\EXP-0080.pdf,36.0,9.0,3.9,Retail,60,,
S-0898,2025-10-30,I-0898,B-2025-011,Fossil (Half Nodule),Baculites compressus,B,Coated,Teal/Blue,1,Retail Collector,A. Smith,Hong Kong,Hong Kong,Online,Referral,10064.0,0.0,293.0,0.0,Wire,COA-000997,2025-11-11,Y,Desert Collective,C:\Permits\EXP-0081.pdf,24.0,27.0,20.4,Wholesale,12,,
S-0899,2025-07-26,I-0899,B-2025-012,Fossil (Half Nodule),Baculites compressus,A,Polished,Green/Blue,1,Retail Collector,E. Garcia,South Korea,Seoul,Online,Facebook,9756.0,0.0,2753.0,0.0,Wire,COA-000998,2025-11-11,Y,Ammonite Collective,C:\Permits\EXP-0082.pdf,37.0,24.0,16.8,Wholesale,108,,
S-0900,2025-08-17,I-0900,B-2025-012,Fossil (Half Nodule),Placenticeras intercalare,B,Coated,Red/Green,2,Retail Collector,C. Wright,France,Lyon,Online,Google Ads,50213.33,200.0,1815.0,0.0,Square,COA-000999,2025-11-11,Y,Ammonite Fossils,C:\Permits\EXP-0083.pdf,22.0,7.0,17.2,Wholesale,86,,
S-0901,2025-03-07,I-0901,B-2025-013,Fossil (Half Nodule),Placenticeras meeki,AAA,Polished,Red/Green,3,Gallery,C. Wilson,Australia,Melbourne,Online,Instagram,9192.31,0.0,1767.0,0.0,Wire,COA-001000,2025-11-11,Y,Stone Traders,C:\Permits\EXP-0084.pdf,30.0,22.0,11.5,Wholesale,249,,
S-0902,2025-03-16,I-0902,B-2025-013,Fossil (Whole Ammonite),Placenticeras intercalare,A,Polished,Peacock,1,Retail Collector,M. Johnson,Canada,Winnipeg,Wholesale,Instagram,20639.0,50.0,2407.0,1029.45,Wire,COA-001001,2025-11-11,Y,Maison Minerals,C:\Permits\EXP-0085.pdf,14.0,3.0,15.7,Wholesale,240,,
S-0903,2025-04-13,I-0903,B-2025-014,Fossil (Whole Ammonite),Baculites compressus,AAA,Coated,Green/Blue,4,Wholesaler,L. Martinez,Japan,Osaka,Wholesale,Instagram,3082.31,0.0,1168.0,0.0,Wire,COA-001002,2025-11-11,Y,Redwood Boutique,C:\Permits\EXP-0086.pdf,38.0,28.0,22.9,Wholesale,212,,
S-0904,2025-07-11,I-0904,B-2025-014,Fossil (Whole Ammonite),Placenticeras intercalare,AA,Stabilized,Peacock,3,Retail Collector,S. Young,Canada,Edmonton,Online,Instagram,33380.91,200.0,1259.0,1659.05,EFT,COA-001003,2025-11-11,Y,Desert Boutique,C:\Permits\EXP-0087.pdf,20.0,26.0,8.3,Wholesale,123,,
S-0905,2025-09-09,I-0905,B-2025-015,Fossil (Half Nodule),Placenticeras meeki,AA,Coated,Green/Blue,3,Wholesaler,E. Young,Japan,Tokyo,Wholesale,Referral,15303.64,0.0,1499.0,0.0,Credit Card,COA-001004,2025-11-11,Y,Stone Collective,C:\Permits\EXP-0088.pdf,15.0,22.0,16.0,Wholesale,63,,
S-0906,2025-08-14,I-0906,B-2025-015,Fossil (Half Nodule),Placenticeras intercalare,AA,Coated,Purple/Red,4,Gallery,I. Wright,China,Shenzhen,Online,Outbound Call,29811.82,75.0,673.0,0.0,Wire,COA-001005,2025-11-11,Y,Maison Traders,C:\Permits\EXP-0089.pdf,21.0,21.0,9.2,Wholesale,89,,
S-0907,2025-10-21,I-0907,B-2025-009,Fossil (Half Nodule),Placenticeras intercalare,AA,Stabilized,Peacock,2,Retail Collector,E. Brown,Canada,Winnipeg,Wholesale,Trade Show,30771.82,150.0,2791.0,1531.09,PayPal,COA-001006,2025-11-11,Y,Crystal Fossils,C:\Permits\EXP-0090.pdf,40.0,28.0,20.9,Wholesale,21,,
S-0908,2025-11-02,I-0908,B-2025-009,Fossil (Half Nodule),Placenticeras intercalare,AA,Stabilized,Multicolor,2,Retail Collector,L. Clark,China,Shenzhen,Online,Trade Show,33846.36,0.0,755.0,0.0,Square,COA-001007,2025-11-11,Y,Maison Boutique,C:\Permits\EXP-0091.pdf,38.0,11.0,15.3,Wholesale,9,,
S-0909,2025-04-08,I-0909,B-2025-010,Fossil (Whole Ammonite),Baculites compressus,AAA,Stabilized,Fiery Red,5,Gallery,C. Johnson,Hong Kong,Hong Kong,Online,Instagram,8594.62,200.0,1853.0,0.0,Credit Card,COA-001008,2025-11-11,Y,Northern House,C:\Permits\EXP-0092.pdf,11.0,2.0,10.2,Wholesale,217,,
S-0910,2025-10-13,I-0910,B-2025-010,Fossil (Whole Ammonite),Placenticeras meeki,B,Polished,Multicolor,2,Retail Collector,S. Walker,Australia,Melbourne,Wholesale,Google Ads,7858.67,100.0,705.0,0.0,EFT,COA-001009,2025-11-11,Y,Mineral Collective,C:\Permits\EXP-0093.pdf,37.0,14.0,10.5,Wholesale,29,,
S-0911,2025-11-04,I-0911,B-2025-011,Fossil (Half Nodule),Placenticeras intercalare,AAA,Coated,Red/Orange,4,Wholesaler,E. Wilson,Hong Kong,Hong Kong,Online,Website,27209.23,50.0,712.0,0.0,PayPal,COA-001010,2025-11-11,Y,Mineral House,C:\Permits\EXP-0094.pdf,2.0,11.0,18.8,Retail,7,,
S-0912,2025-09-06,I-0912,B-2025-011,Fossil (Whole Ammonite),Baculites compressus,AAA,Stabilized,Multicolor,3,Wholesaler,E. Johnson,France,Lyon,Wholesale,Instagram,4418.46,150.0,2130.0,0.0,Credit Card,COA-001011,2025-11-11,Y,Aurora Gallery,C:\Permits\EXP-0095.pdf,4.0,7.0,18.3,Wholesale,66,,
S-0913,2025-06-15,I-0913,B-2025-012,Fossil (Half Nodule),Baculites compressus,B,Polished,Teal/Blue,1,Wholesaler,A. Clark,France,Paris,Online,Instagram,14577.33,50.0,1668.0,0.0,Credit Card,COA-001012,2025-11-11,Y,Pacific Traders,C:\Permits\EXP-0096.pdf,33.0,6.0,3.8,Retail,149,,
S-0914,2025-01-30,I-0914,B-2025-012,Fossil (Whole Ammonite),Baculites compressus,AA,Polished,Purple/Red,2,Retail Collector,E. Martinez,France,Paris,Wholesale,Google Ads,4211.82,150.0,1275.0,0.0,Credit Card,COA-001013,2025-11-11,Y,Blue Ridge Boutique,C:\Permits\EXP-0097.pdf,30.0,2.0,11.3,Wholesale,285,,
S-0915,2025-09-04,I-0915,B-2025-013,Fossil (Half Nodule),Placenticeras meeki,A,Coated,Red/Orange,2,Gallery,C. Johnson,United Kingdom,London,Online,Walk-up,16653.0,50.0,0.0,0.0,Square,COA-001014,2025-11-11,Y,Fossil Collective,C:\Permits\EXP-0098.pdf,23.0,24.0,16.7,Wholesale,68,,
S-0916,2025-04-16,I-0916,B-2025-013,Fossil (Whole Ammonite),Baculites compressus,B,Polished,Green,2,Gallery,J. Garcia,Canada,Ottawa,Wholesale,Outbound Call,7132.0,150.0,804.0,349.1,Square,COA-001015,2025-11-11,Y,Stone Fossils,C:\Permits\EXP-0099.pdf,30.0,11.0,8.8,Wholesale,209,,
S-0917,2025-02-20,I-0917,B-2025-014,Fossil (Whole Ammonite),Baculites compressus,AAA,Coated,Blue/Green,3,Wholesaler,S. Martinez,France,Paris,Wholesale,Outbound Call,7515.38,200.0,2246.0,0.0,Wire,COA-001016,2025-11-11,Y,Harbour Exchange,C:\Permits\EXP-0100.pdf,37.0,31.0,2.8,Wholesale,264,,
S-0918,2025-03-22,I-0918,B-2025-014,Fossil (Whole Ammonite),Placenticeras meeki,AAA,Polished,Green/Gold,5,Retail Collector,J. Lee,Hong Kong,Hong Kong,Wholesale,Trade Show,12422.31,150.0,303.0,0.0,PayPal,COA-001017,2025-11-11,Y,Fossil Minerals,C:\Permits\EXP-0101.pdf,18.0,5.0,8.0,Wholesale,234,,
S-0919,2025-05-13,I-0919,B-2025-015,Fossil (Half Nodule),Baculites compressus,A,Stabilized,Peacock,2,Wholesaler,E. Lee,Japan,Tokyo,Wholesale,Facebook,10015.0,0.0,1857.0,0.0,Wire,COA-001018,2025-11-11,Y,Ammonite Fossils,C:\Permits\EXP-0102.pdf,12.0,20.0,3.2,Wholesale,182,,
S-0920,2025-10-12,I-0920,B-2025-015,Fossil (Whole Ammonite),Placenticeras meeki,AAA,Coated,Green/Blue,5,Retail Collector,C. Johnson,Australia,Sydney,Online,Referral,14574.62,150.0,1498.0,0.0,Credit Card,COA-001019,2025-11-11,Y,Mineral Exchange,C:\Permits\EXP-0103.pdf,3.0,17.0,12.8,Wholesale,30,,
S-0921,2025-05-18,I-0921,B-2025-009,Fossil (Whole Ammonite),Placenticeras meeki,AAA,Stabilized,Purple/Red,4,Gallery,C. Johnson,United Kingdom,Manchester,Direct,Instagram,14224.62,0.0,2987.0,0.0,EFT,COA-001020,2025-11-11,Y,Mineral Collective,C:\Permits\EXP-0104.pdf,16.0,20.0,6.0,Wholesale,177,,
S-0922,2025-07-03,I-0922,B-2025-009,Fossil (Whole Ammonite),Placenticeras meeki,A,Polished,Peacock,2,Museum,J. Young,Hong Kong,Hong Kong,Direct,Walk-up,6365.0,50.0,0.0,0.0,Credit Card,COA-001021,2025-11-11,Y,Northern Studio,C:\Permits\EXP-0105.pdf,36.0,12.0,17.0,Wholesale,131,,
S-0923,2025-09-30,I-0923,B-2025-010,Fossil (Whole Ammonite),Baculites compressus,AA,Polished,Green,4,Gallery,E. Anderson,Hong Kong,Hong Kong,Online,Trade Show,7258.18,75.0,1238.0,0.0,Credit Card,COA-001022,2025-11-11,Y,Blue Ridge Exchange,C:\Permits\EXP-0106.pdf,3.0,19.0,20.6,Wholesale,42,,
S-0924,2025-03-10,I-0924,B-2025-010,Fossil (Whole Ammonite),Placenticeras intercalare,B,Stabilized,Multicolor,2,Gallery,J. Clark,Australia,Sydney,Online,Referral,28742.67,0.0,879.0,0.0,Wire,COA-001023,2025-11-11,Y,Lotus Gallery,C:\Permits\EXP-0107.pdf,33.0,21.0,24.4,Wholesale,246,,
S-0925,2025-02-03,I-0925,B-2025-011,Fossil (Half Nodule),Baculites compressus,AAA,Polished,Green/Gold,4,Gallery,E. Wilson,Canada,Edmonton,Online,Google Ads,5602.31,75.0,221.0,276.37,Credit Card,COA-001024,2025-11-11,Y,Crystal Boutique,C:\Permits\EXP-0108.pdf,30.0,17.0,15.0,Wholesale,281,,
S-0926,2025-09-19,I-0926,B-2025-011,Fossil (Half Nodule),Placenticeras intercalare,B,Polished,Green/Gold,1,Retail Collector,S. Anderson,France,Lyon,Wholesale,Instagram,44666.67,75.0,2668.0,0.0,PayPal,COA-001025,2025-11-11,Y,Skyline Gems,C:\Permits\EXP-0109.pdf,24.0,32.0,23.5,Wholesale,53,,
S-0927,2025-02-22,I-0927,B-2025-012,Fossil (Whole Ammonite),Placenticeras intercalare,A,Stabilized,Blue/Green,1,Retail Collector,C. Davis,Australia,Sydney,Direct,Referral,21363.0,200.0,1897.0,0.0,Square,COA-001026,2025-11-11,Y,Gem Fossils,C:\Permits\EXP-0110.pdf,21.0,22.0,21.3,Wholesale,262,,
S-0928,2025-07-24,I-0928,B-2025-012,Fossil (Whole Ammonite),Placenticeras intercalare,AA,Polished,Green/Gold,3,Gallery,C. Martinez,South Korea,Busan,Direct,Instagram,24240.0,100.0,846.0,0.0,PayPal,COA-001027,2025-11-11,Y,Lotus Traders,C:\Permits\EXP-0111.pdf,9.0,5.0,12.6,Wholesale,110,,
S-0929,2025-05-06,I-0929,B-2025-013,Fossil (Half Nodule),Placenticeras meeki,AAA,Polished,Multicolor,4,Wholesaler,J. Smith,Canada,Ottawa,Online,Website,10042.31,0.0,1210.0,502.12,Credit Card,COA-001028,2025-11-11,Y,Royal Boutique,C:\Permits\EXP-0112.pdf,24.0,18.0,22.1,Retail,189,,
S-0930,2025-08-23,I-0930,B-2025-013,Fossil (Half Nodule),Placenticeras meeki,A,Coated,Red/Orange,1,Gallery,A. Walker,Japan,Osaka,Online,Instagram,7320.0,0.0,1405.0,0.0,Wire,COA-001029,2025-11-11,Y,Lotus Gems,C:\Permits\EXP-0113.pdf,26.0,19.0,15.1,Wholesale,80,,
S-0931,2025-02-12,I-0931,B-2025-014,Fossil (Half Nodule),Placenticeras intercalare,B,Stabilized,Blue/Green,2,Retail Collector,C. Garcia,United States,New York,Wholesale,Google Ads,36673.33,150.0,2088.0,0.0,Cheque,COA-001030,2025-11-11,Y,Mineral Studio,C:\Permits\EXP-0114.pdf,22.0,24.0,24.5,Wholesale,272,,
